timestamp_s,step_index,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,vibration_magnitude,lift_joint_position,lift_force_z,pseudo_pressure_pa,drive_joint_velocity,drive_joint_effort,lift_joint_velocity,roller_fl_velocity,roller_fr_velocity,roller_bl_velocity,roller_br_velocity,power_dissipated_w,temperature_c,fault_label
593.766667,35626,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.783333,35627,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.8,35628,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.816667,35629,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.833333,35630,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3290.412533,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.85,35631,,,,,,,,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.866667,35632,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.018817,0.017592,0.0,25.0003,nominal
593.883333,35633,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.015986,0.0,25.0003,nominal
593.9,35634,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.916667,35635,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.933333,35636,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.95,35637,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.966667,35638,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
593.983333,35639,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.0,35640,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.016667,35641,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,,0.017779,0.017592,0.0,25.0003,nominal
594.033333,35642,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.05,35643,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.066667,35644,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.083333,35645,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.1,35646,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.031601,0.017779,0.017592,0.0,25.0003,nominal
594.116667,35647,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.133333,35648,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.15,35649,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.166667,35650,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.183333,35651,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.2,35652,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.216667,35653,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.233333,35654,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.25,35655,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.266667,35656,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.283333,35657,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.3,35658,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-812.616093,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.316667,35659,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,,,,0.010401,3028.383545,,0.017542,0.029011,0.017779,0.017592,,,nominal
594.333333,35660,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.35,35661,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.366667,35662,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.383333,35663,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.4,35664,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.416667,35665,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.433333,35666,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.45,35667,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.466667,35668,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.483333,35669,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.5,35670,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.516667,35671,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.533333,35672,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.55,35673,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.566667,35674,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-812.510867,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.583333,35675,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.6,35676,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.616667,35677,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.633333,35678,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.65,35679,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.666667,35680,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.683333,35681,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.7,35682,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.716667,35683,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.733333,35684,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.75,35685,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.766667,35686,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.783333,35687,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.8,35688,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.816667,35689,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.068145,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.833333,35690,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.85,35691,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.019177,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.866667,35692,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.883333,35693,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.9,35694,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.916667,35695,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.933333,35696,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.95,35697,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.966667,35698,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
594.983333,35699,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.0,35700,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.016667,35701,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.033333,35702,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.05,35703,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.066667,35704,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.083333,35705,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.1,35706,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.116667,35707,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.133333,35708,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.15,35709,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.166667,35710,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.183333,35711,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,,,0.073892,0.017542,0.029011,0.017779,0.017592,,,nominal
595.2,35712,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.216667,35713,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.233333,35714,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.25,35715,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.266667,35716,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.283333,35717,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.3,35718,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.316667,35719,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.333333,35720,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.35,35721,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.366667,35722,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.383333,35723,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0003,nominal
595.4,35724,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.416667,35725,-9.77252,3e-05,0.786238,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.433333,35726,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.45,35727,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.466667,35728,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.483333,35729,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.5,35730,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.516667,35731,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.533333,35732,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.55,35733,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.566667,35734,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.01914,0.017592,0.0,25.0002,nominal
595.583333,35735,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.6,35736,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.616667,35737,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.633333,35738,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.65,35739,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.666667,35740,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.683333,35741,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.7,35742,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.716667,35743,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,,,0.073892,0.017542,0.029011,0.017779,0.017592,,,nominal
595.733333,35744,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.75,35745,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.766667,35746,-9.77252,3e-05,0.856711,-0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.783333,35747,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.8,35748,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.816667,35749,-9.77252,3e-05,0.856711,0.0,0.0,-0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.833333,35750,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.85,35751,-9.77252,3e-05,0.856711,-0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
595.866667,35752,-9.77252,3e-05,0.856711,0.0,0.0,0.0,9.81,-0.045975,-738.923773,-9236.5472,0.010401,3028.383545,0.073892,0.017542,0.029011,0.017779,0.017592,0.0,25.0002,nominal
